"image","height","width","boxes","relative_boxes","annotations","anno_type","relative_annotations","iou_score","max_iou_score","num_of_annotations","avg_score"
"[[[ 42  42  42]
  [ 47  47  47]
  [ 38  38  38]
  ...
  [ 97  97  97]
  [101 101 101]
  [ 78  78  78]]

 [[ 37  37  37]
  [ 40  40  40]
  [ 40  40  40]
  ...
  [ 82  82  82]
  [ 82  82  82]
  [ 85  85  85]]

 [[ 81  81  81]
  [ 54  54  54]
  [ 41  41  41]
  ...
  [ 68  68  68]
  [ 55  55  55]
  [ 65  65  65]]

 ...

 [[ 75  75  75]
  [154 154 154]
  [ 87  87  87]
  ...
  [ 42  42  42]
  [ 32  32  32]
  [ 33  33  33]]

 [[158 158 158]
  [181 181 181]
  [ 50  50  50]
  ...
  [ 49  49  49]
  [  3   3   3]
  [107 107 107]]

 [[ 91  91  91]
  [ 63  63  63]
  [198 198 198]
  ...
  [ 21  21  21]
  [ 58  58  58]
  [ 23  23  23]]]",683,1024,"[[334.1850891113281, 221.54818725585938, 620.6438598632812, 546.3535766601562]]","[[0.32635262608528137, 0.32437509115059937, 0.6060975193977356, 0.7999320302491306]]","[[332.8, 220.405466, 622.72, 545.88775]]","<class 'list'>","[[0.325, 0.322702, 0.608125, 0.79925]]","[[0.9957768517652045]]","[0.9957768517652045]",1,0.9957768517652045
"[[[13 13 13]
  [13 13 13]
  [12 12 12]
  ...
  [ 7  7  7]
  [ 6  6  6]
  [ 5  5  5]]

 [[12 12 12]
  [12 12 12]
  [11 11 11]
  ...
  [ 7  7  7]
  [ 6  6  6]
  [ 5  5  5]]

 [[11 11 11]
  [11 11 11]
  [11 11 11]
  ...
  [ 7  7  7]
  [ 6  6  6]
  [ 5  5  5]]

 ...

 [[13 13 13]
  [12 12 12]
  [12 12 12]
  ...
  [ 9  9  9]
  [ 9  9  9]
  [ 9  9  9]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [ 9  9  9]
  [10 10 10]
  [10 10 10]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [10 10 10]
  [10 10 10]
  [10 10 10]]]",1024,768,"[[214.81161499023438, 131.3571319580078, 766.5164184570312, 1024.0]]","[[0.279702623685201, 0.128278449177742, 0.9980682531992594, 1.0]]","[[216.95999999999998, 144.64, 767.360256, 1023.36]]","<class 'list'>","[[0.2825, 0.14125, 0.999167, 0.999375]]","[[0.9904909688718567]]","[0.9904909688718567]",1,0.9904909688718567
"[[[126 126 126]
  [128 128 128]
  [130 130 130]
  ...
  [ 89  89  89]
  [ 89  89  89]
  [ 89  89  89]]

 [[130 130 130]
  [132 132 132]
  [136 136 136]
  ...
  [ 90  90  90]
  [ 90  90  90]
  [ 90  90  90]]

 [[133 133 133]
  [137 137 137]
  [142 142 142]
  ...
  [ 92  92  92]
  [ 91  91  91]
  [ 91  91  91]]

 ...

 [[112 112 112]
  [113 113 113]
  [115 115 115]
  ...
  [191 191 191]
  [188 188 188]
  [186 186 186]]

 [[112 112 112]
  [113 113 113]
  [115 115 115]
  ...
  [191 191 191]
  [188 188 188]
  [186 186 186]]

 [[112 112 112]
  [113 113 113]
  [115 115 115]
  ...
  [191 191 191]
  [188 188 188]
  [186 186 186]]]",683,1024,"[[307.1566467285156, 11.520605087280273, 1024.0, 683.0], [18.694286346435547, 82.05683898925781, 451.3246154785156, 674.3671875], [734.6339111328125, 52.548583984375, 1024.0, 330.382080078125], [0.03188476711511612, 4.183300971984863, 133.85964965820312, 676.0064697265625], [435.2872009277344, 13.191454887390137, 1024.0, 331.5904235839844], [0.0, 3.9103150367736816, 128.7902374267578, 342.47711181640625]]","[[0.29995766282081604, 0.01686765020099601, 1.0, 1.0], [0.018256139010190964, 0.12014178475733209, 0.4407466948032379, 0.9873604502196194], [0.7174159288406372, 0.07693789748810395, 1.0, 0.4837219327644583], [3.1137467885855585e-05, 0.006124891613447823, 0.130722314119339, 0.9897605706099012], [0.4250851571559906, 0.019313989586222748, 1.0, 0.4854911033440474], [0.0, 0.005725205031879475, 0.12577171623706818, 0.501430617593567]]","[[0.0, 0.0, 1023.36, 682.3593460000001]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9990620000000001]]","[[0.842205321401019, 0.6645444734138235, 0.45111320845546504, 0.5611583029520691, 0.5773657924165612, 0.4212848847139988]]","[0.842205321401019]",1,0.842205321401019
"[[[ 50  50  50]
  [ 48  48  48]
  [ 56  56  56]
  ...
  [ 74  74  74]
  [ 57  57  57]
  [ 73  73  73]]

 [[ 89  89  89]
  [ 79  79  79]
  [ 71  71  71]
  ...
  [ 93  93  93]
  [ 77  77  77]
  [ 76  76  76]]

 [[ 74  74  74]
  [ 81  81  81]
  [ 85  85  85]
  ...
  [ 65  65  65]
  [ 71  71  71]
  [ 66  66  66]]

 ...

 [[ 59  59  59]
  [ 77  77  77]
  [ 74  74  74]
  ...
  [127 127 127]
  [ 63  63  63]
  [ 71  71  71]]

 [[ 63  63  63]
  [ 75  75  75]
  [ 68  68  68]
  ...
  [117 117 117]
  [ 83  83  83]
  [ 79  79  79]]

 [[ 64  64  64]
  [ 90  90  90]
  [ 85  85  85]
  ...
  [ 85  85  85]
  [ 81  81  81]
  [ 83  83  83]]]",361,1024,"[[157.99447631835938, 95.4468765258789, 409.9767150878906, 252.8957061767578]]","[[0.15429148077964783, 0.26439577985008006, 0.4003678858280182, 0.7005421223732904]]","[[152.19609599999998, 96.907923, 411.521024, 253.73570899999999]]","<class 'list'>","[[0.14862899999999998, 0.268443, 0.401876, 0.702869]]","[[0.9898885201612396]]","[0.9898885201612396]",1,0.9898885201612396
"[[[102 102 102]
  [113 113 113]
  [122 122 122]
  ...
  [127 127 127]
  [112 112 112]
  [112 112 112]]

 [[ 92  92  92]
  [102 102 102]
  [112 112 112]
  ...
  [135 135 135]
  [118 118 118]
  [111 111 111]]

 [[ 85  85  85]
  [ 92  92  92]
  [102 102 102]
  ...
  [139 139 139]
  [122 122 122]
  [108 108 108]]

 ...

 [[111 111 111]
  [109 109 109]
  [101 101 101]
  ...
  [121 121 121]
  [118 118 118]
  [115 115 115]]

 [[112 112 112]
  [108 108 108]
  [ 97  97  97]
  ...
  [120 120 120]
  [117 117 117]
  [114 114 114]]

 [[105 105 105]
  [102 102 102]
  [ 92  92  92]
  ...
  [119 119 119]
  [117 117 117]
  [113 113 113]]]",768,1024,"[[108.2803726196289, 149.57763671875, 759.1597900390625, 766.865234375]]","[[0.10574255138635635, 0.1947625478108724, 0.741366982460022, 0.9985224405924479]]","[[129.28, 153.60000000000002, 1023.36, 767.360256]]","<class 'list'>","[[0.12625, 0.20000000000000004, 0.999375, 0.999167]]","[[0.8504792788303053]]","[0.8504792788303053]",1,0.8504792788303053
"[[[208 208 208]
  [207 207 207]
  [206 206 206]
  ...
  [195 195 195]
  [195 195 195]
  [195 195 195]]

 [[209 209 209]
  [208 208 208]
  [207 207 207]
  ...
  [195 195 195]
  [195 195 195]
  [195 195 195]]

 [[211 211 211]
  [210 210 210]
  [209 209 209]
  ...
  [195 195 195]
  [195 195 195]
  [195 195 195]]

 ...

 [[170 170 170]
  [165 165 165]
  [151 151 151]
  ...
  [226 226 226]
  [226 226 226]
  [226 226 226]]

 [[165 165 165]
  [159 159 159]
  [145 145 145]
  ...
  [228 228 228]
  [227 227 227]
  [227 227 227]]

 [[160 160 160]
  [154 154 154]
  [139 139 139]
  ...
  [229 229 229]
  [227 227 227]
  [227 227 227]]]",1024,768,"[[5.792748928070068, 2.0404295921325684, 608.6622924804688, 1024.0]]","[[0.007542641833424568, 0.0019926070235669613, 0.792529026667277, 1.0]]","[[0.0, 0.0, 767.360256, 1023.36]]","<class 'list'>","[[0.0, 0.0, 0.999167, 0.999375]]","[[0.8917263404782829]]","[0.8917263404782829]",1,0.8917263404782829
"[[[209 209 209]
  [206 206 206]
  [204 204 204]
  ...
  [108 108 108]
  [ 93  93  93]
  [113 113 113]]

 [[198 198 198]
  [198 198 198]
  [195 195 195]
  ...
  [123 123 123]
  [109 109 109]
  [112 112 112]]

 [[184 184 184]
  [193 193 193]
  [199 199 199]
  ...
  [ 91  91  91]
  [119 119 119]
  [143 143 143]]

 ...

 [[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [145 145 145]
  [147 147 147]
  [147 147 147]]

 [[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [160 160 160]
  [168 168 168]
  [170 170 170]]

 [[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [153 153 153]
  [154 154 154]
  [152 152 152]]]",683,1024,"[[552.9703369140625, 0.11953125149011612, 1024.0, 528.6409912109375]]","[[0.5400100946426392, 0.00017500915298699284, 1.0, 0.7739985230028368]]","[[556.16, 0.0, 1023.36, 535.6359199999999]]","<class 'list'>","[[0.543125, 0.0, 0.999375, 0.7842399999999999]]","[[0.9916301354382966]]","[0.9916301354382966]",1,0.9916301354382966
"[[[158 158 158]
  [160 160 160]
  [162 162 162]
  ...
  [ 75  75  75]
  [ 71  71  71]
  [ 69  69  69]]

 [[157 157 157]
  [159 159 159]
  [161 161 161]
  ...
  [ 73  73  73]
  [ 72  72  72]
  [ 71  71  71]]

 [[154 154 154]
  [156 156 156]
  [159 159 159]
  ...
  [ 72  72  72]
  [ 73  73  73]
  [ 74  74  74]]

 ...

 [[191 191 191]
  [191 191 191]
  [191 191 191]
  ...
  [ 77  77  77]
  [ 66  66  66]
  [ 55  55  55]]

 [[191 191 191]
  [191 191 191]
  [191 191 191]
  ...
  [ 77  77  77]
  [ 68  68  68]
  [ 56  56  56]]

 [[191 191 191]
  [191 191 191]
  [191 191 191]
  ...
  [ 79  79  79]
  [ 69  69  69]
  [ 58  58  58]]]",683,1024,"[[323.4234313964844, 4.693335056304932, 1003.9693603515625, 666.8525390625], [0.04569091647863388, 0.0, 120.92911529541016, 169.6757354736328]]","[[0.3158431947231293, 0.00687164722738643, 0.9804388284683228, 0.9763580366947291], [4.46200356236659e-05, 0.0, 0.11809483915567398, 0.24842713832157073]]","[[339.2, 0.0, 1009.92, 682.3593460000001]]","<class 'list'>","[[0.33125, 0.0, 0.98625, 0.9990620000000001]]","[[0.9728236510878472, 0.26392692901155623]]","[0.9728236510878472]",1,0.9728236510878472
"[[[134 134 134]
  [136 136 136]
  [135 135 135]
  ...
  [148 148 148]
  [110 110 110]
  [ 67  67  67]]

 [[128 128 128]
  [131 131 131]
  [134 134 134]
  ...
  [161 161 161]
  [140 140 140]
  [113 113 113]]

 [[123 123 123]
  [126 126 126]
  [130 130 130]
  ...
  [158 158 158]
  [152 152 152]
  [141 141 141]]

 ...

 [[113 113 113]
  [ 92  92  92]
  [ 71  71  71]
  ...
  [240 240 240]
  [243 243 243]
  [246 246 246]]

 [[ 45  45  45]
  [ 37  37  37]
  [ 35  35  35]
  ...
  [238 238 238]
  [241 241 241]
  [246 246 246]]

 [[ 65  65  65]
  [ 55  55  55]
  [ 48  48  48]
  ...
  [238 238 238]
  [239 239 239]
  [245 245 245]]]",661,1024,"[[430.01739501953125, 282.9530334472656, 1002.1806640625, 657.0823364257812]]","[[0.419938862323761, 0.4280681292696908, 0.9786920547485352, 0.9940731262114694]]","[[435.2, 282.462486, 1012.48, 660.359491]]","<class 'list'>","[[0.425, 0.42732600000000004, 0.98875, 0.9990310000000001]]","[[0.9867825726269461]]","[0.9867825726269461]",1,0.9867825726269461
"[[[19 19 19]
  [20 20 20]
  [21 21 21]
  ...
  [10 10 10]
  [11 11 11]
  [17 17 17]]

 [[21 21 21]
  [21 21 21]
  [21 21 21]
  ...
  [23 23 23]
  [17 17 17]
  [17 17 17]]

 [[23 23 23]
  [22 22 22]
  [20 20 20]
  ...
  [28 28 28]
  [21 21 21]
  [18 18 18]]

 ...

 [[68 68 68]
  [65 65 65]
  [62 62 62]
  ...
  [57 57 57]
  [57 57 57]
  [47 47 47]]

 [[68 68 68]
  [65 65 65]
  [62 62 62]
  ...
  [55 55 55]
  [54 54 54]
  [45 45 45]]

 [[68 68 68]
  [65 65 65]
  [62 62 62]
  ...
  [53 53 53]
  [52 52 52]
  [42 42 42]]]",683,1024,"[[274.3877258300781, 0.777539074420929, 1023.0304565429688, 613.0318603515625]]","[[0.26795676350593567, 0.00113841738568218, 0.9990531802177429, 0.8975576286260066]]","[[275.2, 0.0, 1023.36, 682.3593460000001]]","<class 'list'>","[[0.26875, 0.0, 0.999375, 0.9990620000000001]]","[[0.9480658803896963]]","[0.9480658803896963]",1,0.9480658803896963
"[[[ 88  88  88]
  [ 87  87  87]
  [ 85  85  85]
  ...
  [123 123 123]
  [121 121 121]
  [119 119 119]]

 [[ 88  88  88]
  [ 87  87  87]
  [ 85  85  85]
  ...
  [125 125 125]
  [122 122 122]
  [121 121 121]]

 [[ 88  88  88]
  [ 87  87  87]
  [ 86  86  86]
  ...
  [128 128 128]
  [125 125 125]
  [124 124 124]]

 ...

 [[222 222 222]
  [222 222 222]
  [223 223 223]
  ...
  [ 10  10  10]
  [ 13  13  13]
  [ 14  14  14]]

 [[222 222 222]
  [222 222 222]
  [223 223 223]
  ...
  [ 13  13  13]
  [ 16  16  16]
  [ 18  18  18]]

 [[222 222 222]
  [222 222 222]
  [223 223 223]
  ...
  [ 14  14  14]
  [ 16  16  16]
  [ 19  19  19]]]",719,1024,"[[214.68466186523438, 6.711499214172363, 1024.0, 700.3287353515625], [0.0, 227.8500213623047, 260.1585388183594, 710.0689697265625]]","[[0.20965299010276794, 0.009334491257541535, 1.0, 0.9740316207949409], [0.0, 0.31689849980849055, 0.2540610730648041, 0.9875785392580841]]","[[0.0, 272.503876, 584.96, 718.36009], [227.84, 12.793886, 1023.36, 718.36009]]","<class 'list'>","[[0.0, 0.379004, 0.57125, 0.99911], [0.2225, 0.017794, 0.999375, 0.99911]]","[[0.5581134529174252, 0.7689229813928544], [0.9758394646156526, 0.4427764047088733]]","[0.7689229813928544, 0.9758394646156526]",2,0.8723812230042536
"[[[19 19 19]
  [20 20 20]
  [21 21 21]
  ...
  [93 93 93]
  [93 93 93]
  [93 93 93]]

 [[18 18 18]
  [19 19 19]
  [20 20 20]
  ...
  [93 93 93]
  [93 93 93]
  [93 93 93]]

 [[17 17 17]
  [18 18 18]
  [19 19 19]
  ...
  [93 93 93]
  [93 93 93]
  [93 93 93]]

 ...

 [[40 40 40]
  [37 37 37]
  [31 31 31]
  ...
  [12 12 12]
  [12 12 12]
  [12 12 12]]

 [[79 79 79]
  [74 74 74]
  [66 66 66]
  ...
  [12 12 12]
  [12 12 12]
  [12 12 12]]

 [[97 97 97]
  [96 96 96]
  [91 91 91]
  ...
  [12 12 12]
  [12 12 12]
  [12 12 12]]]",685,1024,"[[0.0, 3.795092821121216, 753.6478271484375, 674.74609375]]","[[0.0, 0.005540281490687906, 0.735984206199646, 0.9850307937956204]]","[[0.0, 0.0, 1023.36, 684.36021]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9990660000000001]]","[[0.8597611247462026]]","[0.8597611247462026]",1,0.8597611247462026
"[[[136 136 136]
  [136 136 136]
  [137 137 137]
  ...
  [127 127 127]
  [127 127 127]
  [127 127 127]]

 [[136 136 136]
  [137 137 137]
  [137 137 137]
  ...
  [128 128 128]
  [128 128 128]
  [128 128 128]]

 [[137 137 137]
  [137 137 137]
  [138 138 138]
  ...
  [128 128 128]
  [128 128 128]
  [128 128 128]]

 ...

 [[ 76  76  76]
  [108 108 108]
  [126 126 126]
  ...
  [171 171 171]
  [153 153 153]
  [144 144 144]]

 [[ 96  96  96]
  [112 112 112]
  [110 110 110]
  ...
  [150 150 150]
  [150 150 150]
  [164 164 164]]

 [[ 89  89  89]
  [118 118 118]
  [111 111 111]
  ...
  [144 144 144]
  [135 135 135]
  [148 148 148]]]",768,1024,"[[742.3626708984375, 178.032470703125, 998.8033447265625, 431.02923583984375], [259.2616271972656, 250.8068389892578, 732.74658203125, 645.25], [225.98495483398438, 87.2984390258789, 737.0978393554688, 665.5030517578125]]","[[0.7249635457992554, 0.231813112894694, 0.9753938913345337, 0.5612359841664633], [0.2531851828098297, 0.32657140493392944, 0.7155728340148926, 0.8401692708333334], [0.22068843245506287, 0.11366984248161316, 0.719822108745575, 0.8665404319763184]]","[[740.799488, 182.39999999999998, 995.999744, 435.99974399999996]]","<class 'list'>","[[0.723437, 0.23749999999999996, 0.972656, 0.567708]]","[[0.9875386825454937, 0.4657578387655688, 0.44714936078706424]]","[0.9875386825454937]",1,0.9875386825454937
"[[[228 228 228]
  [228 228 228]
  [228 228 228]
  ...
  [196 196 196]
  [190 190 190]
  [190 190 190]]

 [[231 231 231]
  [231 231 231]
  [231 231 231]
  ...
  [192 192 192]
  [186 186 186]
  [185 185 185]]

 [[237 237 237]
  [236 236 236]
  [235 235 235]
  ...
  [184 184 184]
  [177 177 177]
  [176 176 176]]

 ...

 [[ 87  87  87]
  [ 88  88  88]
  [ 90  90  90]
  ...
  [ 95  95  95]
  [ 91  91  91]
  [ 95  95  95]]

 [[ 85  85  85]
  [ 88  88  88]
  [ 91  91  91]
  ...
  [101 101 101]
  [ 99  99  99]
  [104 104 104]]

 [[ 84  84  84]
  [ 88  88  88]
  [ 93  93  93]
  ...
  [110 110 110]
  [112 112 112]
  [119 119 119]]]",743,1024,"[[41.35576248168945, 56.88671875, 972.2396240234375, 733.4105224609375]]","[[0.04038648679852486, 0.07656355148048452, 0.9494527578353882, 0.987093569933967]]","[[70.274048, 51.87626, 921.934848, 741.326764]]","<class 'list'>","[[0.068627, 0.06982000000000001, 0.900327, 0.9977480000000001]]","[[0.9511636641975658]]","[0.9511636641975658]",1,0.9511636641975658
"[[[10 10 10]
  [10 10 10]
  [10 10 10]
  ...
  [11 11 11]
  [11 11 11]
  [11 11 11]]

 [[10 10 10]
  [10 10 10]
  [10 10 10]
  ...
  [11 11 11]
  [11 11 11]
  [11 11 11]]

 [[10 10 10]
  [10 10 10]
  [10 10 10]
  ...
  [11 11 11]
  [11 11 11]
  [11 11 11]]

 ...

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [13 13 13]
  [13 13 13]
  [13 13 13]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [13 13 13]
  [13 13 13]
  [13 13 13]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [13 13 13]
  [13 13 13]
  [13 13 13]]]",1020,1024,"[[78.0386734008789, 202.5064697265625, 979.6067504882812, 875.505859375], [79.3843765258789, 208.69326782226562, 960.6400146484375, 883.7808837890625]]","[[0.0762096419930458, 0.19853575463388481, 0.9566472172737122, 0.8583390778186275], [0.07752380520105362, 0.20460124296300553, 0.9381250143051147, 0.866451846852022]]","[[81.067008, 204.85374, 957.867008, 874.89582]]","<class 'list'>","[[0.079167, 0.200837, 0.935417, 0.857741]]","[[0.9854129435803702, 0.9901943645306803]]","[0.9901943645306803]",1,0.9901943645306803
"[[[ 39  39  39]
  [ 39  39  39]
  [ 39  39  39]
  ...
  [ 81  81  81]
  [ 72  72  72]
  [ 66  66  66]]

 [[ 39  39  39]
  [ 39  39  39]
  [ 39  39  39]
  ...
  [ 76  76  76]
  [ 68  68  68]
  [ 63  63  63]]

 [[ 40  40  40]
  [ 40  40  40]
  [ 39  39  39]
  ...
  [ 70  70  70]
  [ 64  64  64]
  [ 60  60  60]]

 ...

 [[232 232 232]
  [225 225 225]
  [247 247 247]
  ...
  [ 76  76  76]
  [ 73  73  73]
  [ 71  71  71]]

 [[252 252 252]
  [237 237 237]
  [255 255 255]
  ...
  [ 79  79  79]
  [ 77  77  77]
  [ 76  76  76]]

 [[241 241 241]
  [210 210 210]
  [228 228 228]
  ...
  [ 75  75  75]
  [ 75  75  75]
  [ 75  75  75]]]",768,1024,"[[339.5658264160156, 93.40946960449219, 891.8812255859375, 764.1876220703125]]","[[0.33160725235939026, 0.12162691354751587, 0.8709777593612671, 0.9950359662373861]]","[[342.4, 97.92, 880.64, 767.360256]]","<class 'list'>","[[0.334375, 0.1275, 0.86, 0.999167]]","[[0.9858093296071178]]","[0.9858093296071178]",1,0.9858093296071178
"[[[153 153 153]
  [153 153 153]
  [151 151 151]
  ...
  [ 90  90  90]
  [ 84  84  84]
  [ 85  85  85]]

 [[166 166 166]
  [164 164 164]
  [160 160 160]
  ...
  [134 134 134]
  [132 132 132]
  [135 135 135]]

 [[159 159 159]
  [154 154 154]
  [149 149 149]
  ...
  [168 168 168]
  [170 170 170]
  [173 173 173]]

 ...

 [[183 183 183]
  [186 186 186]
  [188 188 188]
  ...
  [193 193 193]
  [195 195 195]
  [199 199 199]]

 [[185 185 185]
  [185 185 185]
  [184 184 184]
  ...
  [188 188 188]
  [192 192 192]
  [198 198 198]]

 [[191 191 191]
  [191 191 191]
  [186 186 186]
  ...
  [189 189 189]
  [189 189 189]
  [188 188 188]]]",769,1024,"[[309.0804748535156, 33.450096130371094, 756.5394287109375, 769.0]]","[[0.30183640122413635, 0.04349817442180896, 0.7388080358505249, 1.0]]","[[308.866048, 29.478077, 762.553344, 767.718077]]","<class 'list'>","[[0.301627, 0.038333, 0.744681, 0.998333]]","[[0.9923204674283903]]","[0.9923204674283903]",1,0.9923204674283903
"[[[ 38  38  38]
  [ 37  37  37]
  [ 36  36  36]
  ...
  [168 168 168]
  [169 169 169]
  [171 171 171]]

 [[ 36  36  36]
  [ 36  36  36]
  [ 35  35  35]
  ...
  [166 166 166]
  [164 164 164]
  [163 163 163]]

 [[ 35  35  35]
  [ 35  35  35]
  [ 36  36  36]
  ...
  [164 164 164]
  [162 162 162]
  [162 162 162]]

 ...

 [[178 178 178]
  [184 184 184]
  [194 194 194]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[201 201 201]
  [203 203 203]
  [216 216 216]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[211 211 211]
  [212 212 212]
  [226 226 226]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",682,1024,"[[132.71676635742188, 146.22073364257812, 843.2433471679688, 652.4990234375]]","[[0.1296062171459198, 0.21439990270172746, 0.8234798312187195, 0.9567434361253666]]","[[138.14272, 148.873098, 836.903936, 655.846664]]","<class 'list'>","[[0.134905, 0.218289, 0.817289, 0.9616520000000001]]","[[0.9882348027791482]]","[0.9882348027791482]",1,0.9882348027791482
"[[[ 59  59  59]
  [ 62  62  62]
  [ 65  65  65]
  ...
  [ 73  73  73]
  [ 72  72  72]
  [ 70  70  70]]

 [[ 60  60  60]
  [ 62  62  62]
  [ 65  65  65]
  ...
  [ 72  72  72]
  [ 71  71  71]
  [ 69  69  69]]

 [[ 60  60  60]
  [ 62  62  62]
  [ 65  65  65]
  ...
  [ 71  71  71]
  [ 69  69  69]
  [ 67  67  67]]

 ...

 [[172 172 172]
  [163 163 163]
  [150 150 150]
  ...
  [115 115 115]
  [113 113 113]
  [112 112 112]]

 [[147 147 147]
  [140 140 140]
  [129 129 129]
  ...
  [122 122 122]
  [120 120 120]
  [119 119 119]]

 [[133 133 133]
  [128 128 128]
  [119 119 119]
  ...
  [128 128 128]
  [126 126 126]
  [125 125 125]]]",683,1024,"[[331.66778564453125, 102.2828369140625, 1024.0, 677.3955078125]]","[[0.32389432191848755, 0.14975525170433748, 1.0, 0.9917943013360175]]","[[337.28, 95.46632500000001, 1022.72, 682.3593460000001]]","<class 'list'>","[[0.329375, 0.139775, 0.99875, 0.9990620000000001]]","[[0.9867816992513282]]","[0.9867816992513282]",1,0.9867816992513282
"[[[101 101 101]
  [ 99  99  99]
  [ 98  98  98]
  ...
  [ 21  21  21]
  [ 22  22  22]
  [ 23  23  23]]

 [[110 110 110]
  [109 109 109]
  [109 109 109]
  ...
  [ 23  23  23]
  [ 25  25  25]
  [ 26  26  26]]

 [[113 113 113]
  [114 114 114]
  [115 115 115]
  ...
  [ 24  24  24]
  [ 26  26  26]
  [ 27  27  27]]

 ...

 [[152 152 152]
  [180 180 180]
  [188 188 188]
  ...
  [162 162 162]
  [175 175 175]
  [164 164 164]]

 [[233 233 233]
  [223 223 223]
  [201 201 201]
  ...
  [122 122 122]
  [175 175 175]
  [167 167 167]]

 [[193 193 193]
  [193 193 193]
  [199 199 199]
  ...
  [113 113 113]
  [182 182 182]
  [174 174 174]]]",768,1024,"[[3.248730421066284, 298.34814453125, 879.24609375, 670.1668701171875], [0.0, 189.4368896484375, 969.3845825195312, 667.5758056640625]]","[[0.003172588301822543, 0.3884741465250651, 0.8586387634277344, 0.8726131121317545], [0.0, 0.24666261672973633, 0.9466646313667297, 0.869239330291748]]","[[0.0, 179.19974399999998, 872.32, 647.679744]]","<class 'list'>","[[0.0, 0.23333299999999998, 0.851875, 0.843333]]","[[0.8830850907423058, 0.928858826711961]]","[0.928858826711961]",1,0.928858826711961
"[[[ 99  99  99]
  [ 98  98  98]
  [ 97  97  97]
  ...
  [ 95  95  95]
  [ 96  96  96]
  [ 96  96  96]]

 [[ 99  99  99]
  [ 98  98  98]
  [ 97  97  97]
  ...
  [ 93  93  93]
  [ 94  94  94]
  [ 94  94  94]]

 [[ 95  95  95]
  [ 95  95  95]
  [ 95  95  95]
  ...
  [ 92  92  92]
  [ 93  93  93]
  [ 94  94  94]]

 ...

 [[132 132 132]
  [145 145 145]
  [152 152 152]
  ...
  [ 62  62  62]
  [ 61  61  61]
  [ 63  63  63]]

 [[151 151 151]
  [153 153 153]
  [148 148 148]
  ...
  [ 63  63  63]
  [ 61  61  61]
  [ 61  61  61]]

 [[160 160 160]
  [153 153 153]
  [138 138 138]
  ...
  [ 61  61  61]
  [ 57  57  57]
  [ 57  57  57]]]",768,1024,"[[0.0, 14.625268936157227, 709.7371826171875, 758.8287963867188]]","[[0.0, 0.019043318927288055, 0.6931027173995972, 0.98805832862854]]","[[0.0, 1.92, 714.88, 767.360256]]","<class 'list'>","[[0.0, 0.0025, 0.698125, 0.999167]]","[[0.9832343387596715]]","[0.9832343387596715]",1,0.9832343387596715
"[[[189 189 189]
  [189 189 189]
  [190 190 190]
  ...
  [ 14  14  14]
  [ 14  14  14]
  [ 14  14  14]]

 [[188 188 188]
  [188 188 188]
  [189 189 189]
  ...
  [ 11  11  11]
  [ 11  11  11]
  [ 11  11  11]]

 [[186 186 186]
  [186 186 186]
  [185 185 185]
  ...
  [  6   6   6]
  [  5   5   5]
  [  5   5   5]]

 ...

 [[203 203 203]
  [165 165 165]
  [148 148 148]
  ...
  [111 111 111]
  [108 108 108]
  [105 105 105]]

 [[186 186 186]
  [227 227 227]
  [202 202 202]
  ...
  [118 118 118]
  [116 116 116]
  [112 112 112]]

 [[158 158 158]
  [186 186 186]
  [192 192 192]
  ...
  [125 125 125]
  [123 123 123]
  [120 120 120]]]",1024,683,"[[111.17529296875, 0.0, 683.0, 1001.0715942382812]]","[[0.16277495310212298, 0.0, 1.0, 0.9776089787483215]]","[[128.783065, 0.0, 682.3593460000001, 966.4]]","<class 'list'>","[[0.188555, 0.0, 0.9990620000000001, 0.94375]]","[[0.9685852071180626]]","[0.9685852071180626]",1,0.9685852071180626
